audio_path,feature_path,transcript,duration,phonemes
timit/raw/TRAIN/DR3/MDDC0/SX69.WAV,timit/features/TRAIN/DR3/MDDC0/SX69.npy,eat your raisins outdoors on the porch steps,40756,h# hh iy tcl ch er r ey z en z aw q d ao r z ao n dh ax pcl p ao r tcl ch tcl t eh pcl p s h#
timit/raw/TRAIN/DR3/FSJW0/SI1333.WAV,timit/features/TRAIN/DR3/FSJW0/SI1333.npy,xray films of the vertebral column showed progression of the demineralization,83252,h# q eh kcl k s r ey f ih l m z ax dh ix v er dx axr bcl b el kcl k aa l ax m sh ow dcl p axr gcl g r eh sh en q ax v dh ix pau d ix m ih nx axr el ay z ey sh en h#
timit/raw/TRAIN/DR3/FSJW0/SX73.WAV,timit/features/TRAIN/DR3/FSJW0/SX73.npy,cliffs display was misplaced on the screen,53965,h# k l ih f s dcl d ix s pcl p l ey w ax z epi m ix s pcl p l ey s tcl t ao n s kcl k r iy n h#
timit/raw/TRAIN/DR3/FSJW0/SX163.WAV,timit/features/TRAIN/DR3/FSJW0/SX163.npy,they remain lifelong friends and companions,43623,h# dh ey r iy m ey n l ay f l ao ng f r eh n z ih ng kcl k ix m pcl p ae n y ix n s h#
timit/raw/TRAIN/DR3/FSJW0/SI1963.WAV,timit/features/TRAIN/DR3/FSJW0/SI1963.npy,each plane carried two fivehundred pound bombs,48128,h# q iy tcl ch pcl p l ey ng kcl k eh r iy dcl t ux f ay v hv ax n d axr pcl p aw m bcl b aa m bcl b z h#
timit/raw/TRAIN/DR3/FSJW0/SX343.WAV,timit/features/TRAIN/DR3/FSJW0/SX343.npy,the frightened child was gently subdued by his big brother,57140,h# dh ix f r ay q en dcl ch ay l w ix z dcl jh eh n q l iy s ix bcl d ux dcl b ay hv ix z bcl b ih gcl b r ah dh axr h#
timit/raw/TRAIN/DR3/FSJW0/SX433.WAV,timit/features/TRAIN/DR3/FSJW0/SX433.npy,the overweight charmer could slip poison into anyones tea,53146,h# dh iy ow v axr w ey tcl ch aa r m axr kcl k ix dcl s l ix pcl p oy z en ih n dcl d ix q ih nx iy w ah n z tcl t iy h#
timit/raw/TRAIN/DR3/FSJW0/SX253.WAV,timit/features/TRAIN/DR3/FSJW0/SX253.npy,by eating yogurt you may live longer,35533,h# b ay iy eng y ow gcl g er tcl pau y ux m ey l ih v l ao ng g axr h#
timit/raw/TRAIN/DR3/FSJW0/SI703.WAV,timit/features/TRAIN/DR3/FSJW0/SI703.npy,it was muscular but it wasnt symmetrical,41472,h# ih w ix z epi m ah s kcl k ux l er bcl b ax dx ix q w ah z ax n tcl s ax m eh tcl t axr kcl k el h#
timit/raw/TRAIN/DR3/MDSS1/SI1327.WAV,timit/features/TRAIN/DR3/MDSS1/SI1327.npy,sometimes although by no means always these are indeed alkaline,56935,h# s ah m tcl t ay m z ao l dh ow bcl b ay n ow m iy n z ao l w ix z iy z er ix n dcl d iy dx ae l kcl k ax l ay n h#
timit/raw/TRAIN/DR3/MDSS1/SI697.WAV,timit/features/TRAIN/DR3/MDSS1/SI697.npy,but from the start they had two important ingredients sincerity and realism,57140,h# b ah q f r ax m dh ix s tcl t aa r tcl dh ey eh dcl t ux ax m pcl p ao r q en ix ng gcl g r iy dx iy ix n s en s eh axr dx iy ix n r ih l ih z ax m h#
timit/raw/TRAIN/DR3/MDSS1/SX67.WAV,timit/features/TRAIN/DR3/MDSS1/SX67.npy,last years gas shortage caused steep price increases,48538,h# l ae s tcl jh ih axr z gcl g ae sh ao r dx ix jh kcl k ao s tcl t iy pcl p r ay s ix n kcl k r iy s ix z h#
timit/raw/TRAIN/DR3/MDSS1/SX427.WAV,timit/features/TRAIN/DR3/MDSS1/SX427.npy,every cab needs repainting often,33792,h# eh v r iy kcl k ae bcl n iy dcl d zh r iy pcl p ey nx ih ng ao f ax n h#
timit/raw/TRAIN/DR3/MDSS1/SX157.WAV,timit/features/TRAIN/DR3/MDSS1/SX157.npy,remove the splinter with a pair of tweezers,35124,h# r em ux v dh ix s pcl p l ih nx axr w ix dh ax pcl p eh axr v tcl t w iy z axr z h#
timit/raw/TRAIN/DR3/MDSS1/SX247.WAV,timit/features/TRAIN/DR3/MDSS1/SX247.npy,the cigarettes in the clay ashtray overflowed onto the oak table,55399,h# dh ix s ih gcl axr eh tcl s ix n ix kcl k l ey ae sh tcl t r ey ow v axr f l ow dx ao n dcl d ix dh iy ow kcl t ey bcl el h#
timit/raw/TRAIN/DR3/MDSS1/SX337.WAV,timit/features/TRAIN/DR3/MDSS1/SX337.npy,bob bandaged both wounds with the skill of a doctor,40244,h# b aa bcl b ae n d ix dcl jh bcl b ow th epi w ux n z w dh ix s kcl k ih l v ax dcl d aa kcl t axr h#
timit/raw/TRAIN/DR3/MDSS1/SI1713.WAV,timit/features/TRAIN/DR3/MDSS1/SI1713.npy,he may try to phone us,24167,h# hh iy m ey tcl t r ay dx ix f ow n ah s h#
timit/raw/TRAIN/DR3/FDJH0/SX305.WAV,timit/features/TRAIN/DR3/FDJH0/SX305.npy,cottage cheese with chives is delicious,41677,h# k aa dx ih jh tcl ch iy z w ix th tcl ch ay v z ix z dcl d ax l ih sh ix s h#
timit/raw/TRAIN/DR3/FDJH0/SX215.WAV,timit/features/TRAIN/DR3/FDJH0/SX215.npy,the sermon emphasized the need for affirmative action,45466,h# dh ix s er m ih n q eh m f ix s ay z dcl dh ih n iy dcl f axr f er m axr dx ix v ae kcl k sh ix n h#
timit/raw/TRAIN/DR3/FDJH0/SI1565.WAV,timit/features/TRAIN/DR3/FDJH0/SI1565.npy,they often threw tidbits overboard,38912,h# dh ey q ao f ix n th r ux tcl t ih dcl b ih tcl t s ow v axr bcl b ao r dcl d h#
timit/raw/TRAIN/DR3/FDJH0/SX395.WAV,timit/features/TRAIN/DR3/FDJH0/SX395.npy,i took her word for it but is she really going with you,47104,h# q ay tcl t uh kcl k hh er w er f ao r eh tcl b ih dx ih sh iy r ih l iy gcl g ow ih ng w ih th y ux h#
timit/raw/TRAIN/DR3/FDJH0/SI935.WAV,timit/features/TRAIN/DR3/FDJH0/SI935.npy,crooked overlapping twisted or widely spaced teeth,66663,h# k r uh kcl k ih dcl q pau q ow v axr l ae pcl p ih ng pau t w ih s tcl t ih dx er w ay dcl d l iy s pcl p ey s tcl t iy th h#
timit/raw/TRAIN/DR3/FDJH0/SX125.WAV,timit/features/TRAIN/DR3/FDJH0/SX125.npy,westchester is a county in new york,38298,h# w eh s tcl ch eh s tcl t er ix z ix kcl k aw n tcl t iy ix n ux y ao r kcl k h#
timit/raw/TRAIN/DR3/FDJH0/SI2195.WAV,timit/features/TRAIN/DR3/FDJH0/SI2195.npy,virus infection nothing shed scream at him,49972,h# v ay r axr s ix n f eh kcl sh ix n ah th ix ng sh iy dcl s kcl k r ix m ix tcl hh ix m h#
timit/raw/TRAIN/DR3/FDJH0/SX35.WAV,timit/features/TRAIN/DR3/FDJH0/SX35.npy,help celebrate your brothers success,40346,h# hh eh l pcl s eh l ax bcl b r ey q y axr bcl b r ah dh er s ix kcl k s eh s h#
timit/raw/TRAIN/DR3/FEME0/SI875.WAV,timit/features/TRAIN/DR3/FEME0/SI875.npy,look for these features which may mean you can save duplicate coverage,75469,h# l uh kcl k f ix dh iy z f iy tcl ch axr z epi w ix tcl ch epi m ey m iy n y ux kcl k ix n s ey v pau d ux pcl p l ax kcl k ix tcl k ah v r ix dcl jh h#
timit/raw/TRAIN/DR3/FEME0/SX65.WAV,timit/features/TRAIN/DR3/FEME0/SX65.npy,challenge each generals intelligence,39936,h# ch ae l ax n dcl jh pau q iy tcl ch dcl jh eh nx axr el z ix n tcl t eh l ax dcl jh ax n s h#
timit/raw/TRAIN/DR3/FEME0/SI2135.WAV,timit/features/TRAIN/DR3/FEME0/SI2135.npy,you feel him every mile further away,37888,h# y ux f iy l hv ih m q eh v r iy m ay l f er dh axr ax w ey h#
timit/raw/TRAIN/DR3/FEME0/SX155.WAV,timit/features/TRAIN/DR3/FEME0/SX155.npy,the water contained too much chlorine and stung his eyes,56116,h# dh ax w ao dx axr kcl k ix n tcl t ey n dcl t ux m ah tcl ch kcl k l ao r iy n pau ix n s tcl t ah ng hv ix z ay z h#
timit/raw/TRAIN/DR3/FEME0/SX425.WAV,timit/features/TRAIN/DR3/FEME0/SX425.npy,movies never have enough villains,45876,h# m uw v iy z n eh v axr hv ae v ax n ah f ih l ax n z h#
timit/raw/TRAIN/DR3/FEME0/SX245.WAV,timit/features/TRAIN/DR3/FEME0/SX245.npy,does hindu ideology honor cows,44032,h# d ah z hv ih n dcl d uw q ay dx iy y aa l ah dcl jh iy q aa n axr kcl k aw z h#
timit/raw/TRAIN/DR3/FEME0/SX335.WAV,timit/features/TRAIN/DR3/FEME0/SX335.npy,gus saw pine trees and redwoods on his walk through sequoia national forest,76698,h# g ah s ao pcl p ay n tcl t r iy z ih n r eh dcl w uh dcl d z pau q ao nx ix z epi w ao kcl k th ux s ix kcl k w oy ih n ae sh epi n el f ao r ix s tcl t h#
timit/raw/TRAIN/DR3/FEME0/SI1505.WAV,timit/features/TRAIN/DR3/FEME0/SI1505.npy,the blow encountered silky hair and hard bone,50381,h# dh ax bcl b l ow ix n kcl k aw nx axr dcl s ih l kcl k iy hv eh axr pau q ix n hh aa r dcl b ow n h#
timit/raw/TRAIN/DR3/FLJD0/SX166.WAV,timit/features/TRAIN/DR3/FLJD0/SX166.npy,biologists use radioactive isotopes to study microorganisms,64308,h# b ay aa l ix dcl jh ih s ux z r ey dx iy ow ae kcl t ix f q ay s ix tcl t ow pcl p s tcl t s tcl t ah dx iy m ay kcl k r ow ao r gcl g ix n ix z ix m s h#
timit/raw/TRAIN/DR3/FLJD0/SX76.WAV,timit/features/TRAIN/DR3/FLJD0/SX76.npy,gently place jims foam sculpture in the box,48640,h# jh eh n q l ix pcl p l ey s dcl jh ih m z f ow m s kcl k uh l pcl ch axr ix n ax bcl b aa kcl k s h#
timit/raw/TRAIN/DR3/FLJD0/SX436.WAV,timit/features/TRAIN/DR3/FLJD0/SX436.npy,please sing just the club theme,28672,h# p l iy s ih ng dcl jh ih s dh ax kcl k l ah bcl th iy m h#
timit/raw/TRAIN/DR3/FLJD0/SX346.WAV,timit/features/TRAIN/DR3/FLJD0/SX346.npy,the barracuda recoiled from the serpents poisonous fangs,53863,h# dh ix bcl b eh axr kcl k ux dx ix r ix kcl k oy l dcl d f axr m dh ax s er pcl p ih n tcl t s pcl p oy z n ix s f ae ng z h#
timit/raw/TRAIN/DR3/FLJD0/SI2146.WAV,timit/features/TRAIN/DR3/FLJD0/SI2146.npy,but it was a hopeful sign he told himself,38708,h# b ix dx ix w ix z ah hv ow pcl f ax l s ay n hv iy tcl t ow l dx ix m s eh l f h#
timit/raw/TRAIN/DR3/FLJD0/SI886.WAV,timit/features/TRAIN/DR3/FLJD0/SI886.npy,he snatched at it savagely,30413,h# hh ix s n ae tcl ch tcl ix q ae dx ix tcl s ae v ix n dcl jh ax l iy h#
timit/raw/TRAIN/DR3/FLJD0/SX256.WAV,timit/features/TRAIN/DR3/FLJD0/SX256.npy,the irate actor stomped away idiotically,41268,h# dh ix ay r ey tcl q ae kcl t axr s tcl t aa m pcl t ax w ey q ix dx iy aa dx ix kcl k l iy h#
timit/raw/TRAIN/DR3/MMSM0/SI1736.WAV,timit/features/TRAIN/DR3/MMSM0/SI1736.npy,the poor unlucky  the telephone rang,42701,h# dh ax pcl p ao er pau q ah n l ah kcl k iy pau dh ax tcl t eh l ax f ow n r ae ng h#
timit/raw/TRAIN/DR3/MMSM0/SX116.WAV,timit/features/TRAIN/DR3/MMSM0/SX116.npy,clasp the screw in your left hand,36557,h# k l ae s pcl dh ax s kcl k r ux q ix n y axr l eh f tcl t hh ae n dcl h#
timit/raw/TRAIN/DR3/MMSM0/SX206.WAV,timit/features/TRAIN/DR3/MMSM0/SX206.npy,when peeling an orange it is hard not to spray juice,51508,h# w ix n pcl p iy l ix ng ix n ao r axr n dcl jh pau ix dx ix z hh aa r dcl n aa tcl t ax-h s pcl p r ey dcl jh ux s h#
timit/raw/TRAIN/DR3/MMSM0/SX386.WAV,timit/features/TRAIN/DR3/MMSM0/SX386.npy,which church do the smiths worship in,46490,h# w ih tcl ch tcl ch er tcl ch dcl d ux dh ix s epi m ih s pau w er sh ix pcl p ih n h#
timit/raw/TRAIN/DR3/MMSM0/SX26.WAV,timit/features/TRAIN/DR3/MMSM0/SX26.npy,most young rise early every morning,47207,h# m ow s tcl t y ah ng r ay z pau er l iy q eh v r ix m ao r nx ih ng h#
timit/raw/TRAIN/DR3/MMSM0/SI1106.WAV,timit/features/TRAIN/DR3/MMSM0/SI1106.npy,everything in the final analysis reduced itself to sexual symbolism,67994,h# eh v r iy th ih ng ix n dh ax f ay nx ax l ax n ae l s ix s pau r ix dcl d ux s tcl t ax-h tcl s eh l f tcl t ax s eh kcl sh uw el s ih m bcl b el ih z em h#
timit/raw/TRAIN/DR3/MMSM0/SX296.WAV,timit/features/TRAIN/DR3/MMSM0/SX296.npy,the two artists exchanged autographs,40858,h# dh ax tcl t ux q aa r tcl t ih s tcl s ix kcl k s tcl ch ey n dcl jh dcl d q ao dx axr gcl g r ae f s h#
timit/raw/TRAIN/DR3/MMSM0/SI476.WAV,timit/features/TRAIN/DR3/MMSM0/SI476.npy,so if anybody solicits by phone make sure you mail the dough to the above,70042,h# s ow f eh nx iy bcl b ah dx iy s el ih s ix tcl s bcl b ay f ow n pau m ey kcl sh er y ux m ey l dh ax dcl d ow tcl t ax-h dh iy ax bcl b ah v h#
timit/raw/TRAIN/DR3/FJLR0/SI1861.WAV,timit/features/TRAIN/DR3/FJLR0/SI1861.npy,my dress needs some work on it,27341,h# m ay dcl d r eh s epi n iy dcl s ax m w er kcl k aa n ix tcl h#
timit/raw/TRAIN/DR3/FJLR0/SI1231.WAV,timit/features/TRAIN/DR3/FJLR0/SI1231.npy,and their chroniclers are not the dramatic poets but the prose novelists,69325,h# q ih n dh eh r kcl k r aa n ax kcl k l axr z ah n aa tcl dh ix dcl d er m ae dx ix kcl p ow ix tcl s pau b ax tcl dh ix pcl p r ow z epi n aa v ax l ih s tcl s h#
timit/raw/TRAIN/DR3/FJLR0/SX61.WAV,timit/features/TRAIN/DR3/FJLR0/SX61.npy,chocolate and roses never fail as a romantic gift,56320,h# ch aa kcl k l ix tcl t ix n r ow z ix z epi n eh v axr f ey l q eh z ax r ow m ae n tcl t ix kcl g ih f tcl t h#
timit/raw/TRAIN/DR3/FJLR0/SX421.WAV,timit/features/TRAIN/DR3/FJLR0/SX421.npy,those who teach values first abolish cheating,44749,h# dh ow z hh ux tcl t iy tcl ch v ae y ux z f er s tcl t ax bcl b aa l ix sh tcl ch iy tcl t iy ng h#
timit/raw/TRAIN/DR3/FJLR0/SX151.WAV,timit/features/TRAIN/DR3/FJLR0/SX151.npy,the previous speaker presented ambiguous results,52941,h# dh ix pcl p r iy v iy ix s pcl p iy kcl k er pcl p r ix z eh nx ix dcl d ae m bcl b ih gcl g y ux ix s r ix z ah l tcl s h#
timit/raw/TRAIN/DR3/FJLR0/SI601.WAV,timit/features/TRAIN/DR3/FJLR0/SI601.npy,but that explanation is only partly true,44647,h# b ah tcl dh ae dx eh kcl k s pcl p l ah n ey sh ix n q ix z ow n l iy pcl p aa r q l iy tcl t r ux h#
timit/raw/TRAIN/DR3/FJLR0/SX241.WAV,timit/features/TRAIN/DR3/FJLR0/SX241.npy,the hallway opens into a huge chamber,44852,h# dh ax hv ao l w ey q ow pcl p ix n z ih n tcl t ux ey hh y ux dcl jh tcl ch ey m bcl b axr h#
timit/raw/TRAIN/DR3/MADC0/SX107.WAV,timit/features/TRAIN/DR3/MADC0/SX107.npy,birthday parties have cupcakes and ice cream,45876,h# b er th dcl dh ey pcl p aa r dx iy z hv ae v kcl k ah pcl k ey kcl k s ix nx ay s kcl k r iy m h#
timit/raw/TRAIN/DR3/MADC0/SX17.WAV,timit/features/TRAIN/DR3/MADC0/SX17.npy,carl lives in a lively home,31437,h# k aa r l ih v s ih nx ah l ay v l ix hv ow m h#
timit/raw/TRAIN/DR3/MADC0/SI737.WAV,timit/features/TRAIN/DR3/MADC0/SI737.npy,have a testrun on the family first to be sure timing and seasoning are right,76800,h# hh ae v ey tcl t eh s tcl t r ah nx ao n dh ax f ae m l iy f er s tcl t pau t ux bcl b iy sh er tcl t ay m iy nx ih n s iy z n iy nx q aa r ay q h#
timit/raw/TRAIN/DR3/MADC0/SX377.WAV,timit/features/TRAIN/DR3/MADC0/SX377.npy,she always jokes about too much garlic in his food,51098,h# sh iy ao ix z dcl jh y ow kcl k s ax-h bcl b aw tcl t ux m ah tcl ch gcl g aa r l ih kcl ih n hv ih z f ux dcl h#
timit/raw/TRAIN/DR3/MADC0/SI1367.WAV,timit/features/TRAIN/DR3/MADC0/SI1367.npy,the battery median gradeequivalent was used in data analysis in this study,72090,h# dh ih bcl b ae dx er iy m iy dx iy ix n gcl g r ey dx iy kcl k w ix v ax l ix n tcl pau w ix z y ux z dcl d ih n dcl d ae dx eh n ae l ax s ix s ix n ih s tcl t ah dx iy h#
timit/raw/TRAIN/DR3/MADC0/SI1997.WAV,timit/features/TRAIN/DR3/MADC0/SI1997.npy,like as if it were built of books,50791,h# l ay kcl ih z ih f q ih w axr bcl b ih l tcl q ax v bcl b uh kcl s h#
timit/raw/TRAIN/DR3/MADC0/SX197.WAV,timit/features/TRAIN/DR3/MADC0/SX197.npy,draw each graph on a new axis,40858,h# d r ao iy tcl ch gcl g r ae f ax n ix n ux ae kcl s ix s h#
timit/raw/TRAIN/DR3/MADC0/SX287.WAV,timit/features/TRAIN/DR3/MADC0/SX287.npy,in the long run it pays to buy quality clothing,48743,h# q ix n dh ax l ao ng r ah n pau q ix pcl p ey z tcl t ix bcl b ay kcl k w aa l ix dx iy kcl k l ow dh iy ng h#
timit/raw/TRAIN/DR3/MKLS1/SI2175.WAV,timit/features/TRAIN/DR3/MKLS1/SI2175.npy,shivering he put on his clothes,36557,h# sh ih v axr ih ng hv ix pcl p uh q aa n hv ih z kcl k l ow z h#
timit/raw/TRAIN/DR3/MKLS1/SX105.WAV,timit/features/TRAIN/DR3/MKLS1/SX105.npy,you must explicitly delete files,42292,h# y ux m ah s tcl t q ix kcl s pcl p l ih s ix q l iy dcl d ax l iy tcl f ay ax l z h#
timit/raw/TRAIN/DR3/MKLS1/SI915.WAV,timit/features/TRAIN/DR3/MKLS1/SI915.npy,then again theres always that lovely old pastime of hooking or braiding rugs,71271,h# dh eh nx ih gcl g eh n pau dh eh r z ao w iy z dh ae q l ah v l iy ow l dcl p ae s tcl t ay m ax v hh uh kcl k ix ng axr bcl b r ey dx iy ng epi r ah gcl g z h#
timit/raw/TRAIN/DR3/MKLS1/SX15.WAV,timit/features/TRAIN/DR3/MKLS1/SX15.npy,the museum hires musicians every evening,46490,h# dh ix m y ux z iy ih m hh ay er z epi m y ux z ih sh ix n z q eh v r iy q iy v n ih ng h#
timit/raw/TRAIN/DR3/MKLS1/SI1545.WAV,timit/features/TRAIN/DR3/MKLS1/SI1545.npy,they did not know who they were or know their own worth,51610,h# dh ey dx ih dcl n aa tcl n ow hh uw dh ey w er pau q ao r n ow dh eh r q ow n w er th h#
timit/raw/TRAIN/DR3/MKLS1/SX375.WAV,timit/features/TRAIN/DR3/MKLS1/SX375.npy,growing wellkept gardens is very time consuming,51303,h# g r ow ih ng w eh l kcl k eh pcl t gcl g aa r dcl en z ix z v eh r iy tcl t ay m kcl k en t s uw m ix ng h#
timit/raw/TRAIN/DR3/MKLS1/SX195.WAV,timit/features/TRAIN/DR3/MKLS1/SX195.npy,would you allow acts of violence,31642,h# w ix dcl d y uw ax l aw q ae kcl k s ax v ay eh l ix n tcl t s h#
timit/raw/TRAIN/DR3/MKLS1/SX285.WAV,timit/features/TRAIN/DR3/MKLS1/SX285.npy,rich purchased several signed lithographs,39834,h# r ih tcl ch pcl p er tcl ch ih s eh v r el s ay n l ih th ih gcl g r ae f s h#
timit/raw/TRAIN/DR2/FJKL0/SX302.WAV,timit/features/TRAIN/DR2/FJKL0/SX302.npy,tofu is made from processed soybeans,40551,h# t ow f uw ih z m ey dcl f r em pcl p r aa s eh s oy bcl b iy n z h#
timit/raw/TRAIN/DR2/FJKL0/SX212.WAV,timit/features/TRAIN/DR2/FJKL0/SX212.npy,i gave them several choices and let them set the priorities,56116,h# ay gcl g ey v dh ah m s eh v r el tcl ch oy s ih z eh n l eh tcl dh eh m s eh tcl dh ix pcl p r ay axr r ix tcl t iy s h#
timit/raw/TRAIN/DR2/FJKL0/SX392.WAV,timit/features/TRAIN/DR2/FJKL0/SX392.npy,a young mouse scampered across the field and disappeared,49664,h# q ax y ah ng m aw s kcl k ae m pcl p axr dx ix kcl k r aa s epi dh ix f iy l dcl d ix n d ih s ix pcl p ih axr dcl d h#
timit/raw/TRAIN/DR2/FJKL0/SI1562.WAV,timit/features/TRAIN/DR2/FJKL0/SI1562.npy,was it a birthday ball,19764,h# w eh z ih dx ix bcl b er th dcl d ey bcl b ao l h#
timit/raw/TRAIN/DR2/FJKL0/SX32.WAV,timit/features/TRAIN/DR2/FJKL0/SX32.npy,its fun to roast marshmallows on a gas burner,41575,h# ix tcl s f ah n d axr r ow s tcl t m aa r sh m eh l ax z aa nx ix gcl g ae s bcl b er n axr h#
timit/raw/TRAIN/DR2/FJKL0/SX122.WAV,timit/features/TRAIN/DR2/FJKL0/SX122.npy,encyclopedias seldom present anecdotal evidence,56116,h# q ix n s ay kcl k l ix pcl p iy dcl d iy ix s eh l dcl d ax m pcl p r ih z eh n tcl t q ae n eh kcl d ow dx el q eh v ix dx ix n tcl s h#
timit/raw/TRAIN/DR2/FJKL0/SI932.WAV,timit/features/TRAIN/DR2/FJKL0/SI932.npy,his prescription hot and cold compresses to increase her absorption of water,79565,h# hh ih z pcl p axr s kcl k r ih pcl sh ix n pau hh aa q en kcl k ow l dcl d kcl k aa m pcl p r eh s ix s tcl t ix q ih ng kcl k r iy s hh er ix bcl s ao r pcl sh ix n ix v w aa dx axr h#
timit/raw/TRAIN/DR2/FDNC0/SI1278.WAV,timit/features/TRAIN/DR2/FDNC0/SI1278.npy,solid concrete blocks relatively heavy and dense are used for this shelter,83661,h# s aa l ix dcl k aa n kcl k r iy tcl b l aa kcl k s pau r eh l ix tcl t ih v l iy hv eh v iy eh n dcl d ae n tcl s pau aa y ux z d f axr dh ih sh eh l tcl t axr h#
timit/raw/TRAIN/DR2/FDNC0/SX288.WAV,timit/features/TRAIN/DR2/FDNC0/SX288.npy,brush fires are common in the dry underbrush of nevada,61236,h# b r ah sh f ay axr z q er kcl k aa m ax n ih n dh ix dcl d r ay q ah n dx axr bcl b r ah sh q ax v n ax v ae dcl d ah h#
timit/raw/TRAIN/DR2/FDNC0/SX198.WAV,timit/features/TRAIN/DR2/FDNC0/SX198.npy,norwegian sweaters are made of lambs wool,41063,h# n ao r w iy dcl jh en s epi w eh dx axr z q aa r m ey dx ah v l ae m z epi w uh l h#
timit/raw/TRAIN/DR2/FDNC0/SX378.WAV,timit/features/TRAIN/DR2/FDNC0/SX378.npy,i just saw jim near the new archeological museum,55296,h# ay dcl jh ah s ao dcl jh ih ax m n ih axr dh ix n uw q aa r kcl k iy ax l aa dcl jh ix kcl k el m y ux z iy ax m h#
timit/raw/TRAIN/DR2/FDNC0/SI2287.WAV,timit/features/TRAIN/DR2/FDNC0/SI2287.npy,of course dear she said,29901,h# ah v kcl k ao r s dcl d ih axr sh iy s eh dcl h#
timit/raw/TRAIN/DR2/FDNC0/SX18.WAV,timit/features/TRAIN/DR2/FDNC0/SX18.npy,alimony harms a divorced mans wealth,51405,h# q ae l ax m ow n iy hv aa r m z q ah dcl d ix v ao r s tcl t m ae n z epi w eh l th h#
timit/raw/TRAIN/DR2/FDNC0/SI1908.WAV,timit/features/TRAIN/DR2/FDNC0/SI1908.npy,after another long pause he asked how many people know who they are,73524,h# q ae f tcl t er n ah dh axr l ao ng pcl p ao z hv iy q ae s kcl k dcl d pau hh aw m ix n iy pcl p iy pcl p el n ow hv uw dh ey q aa axr h#
timit/raw/TRAIN/DR2/FDNC0/SX108.WAV,timit/features/TRAIN/DR2/FDNC0/SX108.npy,his scalp was blistered from todays hot sun,47002,h# hh ih z s kcl k ae l pcl p w ax z bcl b l ih s tcl t axr dcl f r ax m tcl t ix dcl d ey z hh aa tcl t s ah n h#
timit/raw/TRAIN/DR2/MKDT0/SX263.WAV,timit/features/TRAIN/DR2/MKDT0/SX263.npy,how oily do you like your salad dressing,37786,h# hh aw oy l iy dcl d y ux l ay kcl k y axr s ae l ax dcl d r eh s ix ng h#
timit/raw/TRAIN/DR2/MKDT0/SX173.WAV,timit/features/TRAIN/DR2/MKDT0/SX173.npy,whoever cooperates in finding nans cameo will be rewarded,61338,h# hh w eh v er kcl k ax w aa pcl p axr ey tcl t s ix n f ay n iy ng n ae n z kcl k ae m iy ow q w ax l bcl b iy r ix w ao r dx ih dcl h#
timit/raw/TRAIN/DR2/MKDT0/SI814.WAV,timit/features/TRAIN/DR2/MKDT0/SI814.npy,fall slowly forward onto the hands and let the body down to rest on the floor,71373,h# f ao l s l ow l iy f ow er dcl d q aa n tcl t ix dh ix hv ae n z q ax n l eh tcl dh ix bcl b aa dx iy dcl d aw n tcl t axr r eh s tcl t ah n dh ax epi f l ao axr h#
timit/raw/TRAIN/DR2/MKDT0/SX353.WAV,timit/features/TRAIN/DR2/MKDT0/SX353.npy,a connoisseur will enjoy this shellfish dish,56013,h# ax-h kcl k aa nx ah s uw axr w ax l ix n dcl jh oy dh ih s sh eh l f ih sh dcl d ih sh h#
timit/raw/TRAIN/DR2/MKDT0/SX83.WAV,timit/features/TRAIN/DR2/MKDT0/SX83.npy,my instructions desperately need updating,42087,h# m ay ix n s tcl t r ah kcl sh en z dcl d eh s pcl p axr q l iy n iy dcl d q ah pcl d ey dx ix ng h#
timit/raw/TRAIN/DR2/MKDT0/SX443.WAV,timit/features/TRAIN/DR2/MKDT0/SX443.npy,a lone star shone in the early evening sky,50279,h# q ix l ow n s tcl t aa r sh ow n q ix n iy q er l iy q iy v n ih ng s kcl k ay h#
timit/raw/TRAIN/DR2/MKDT0/SI2153.WAV,timit/features/TRAIN/DR2/MKDT0/SI2153.npy,he recognized his jacket and trousers,40244,h# hh iy r eh kcl k ix gcl n ay z dcl ix z dcl jh ae kcl k ix tcl en tcl t r aw z axr z h#
timit/raw/TRAIN/DR2/MKDT0/SI893.WAV,timit/features/TRAIN/DR2/MKDT0/SI893.npy,theres never enough corn peas or strawberries,46900,h# dh axr z n eh v er ix n ah f kcl k ao r n pcl p iy z q axr s tcl t r ao bcl b eh r ix z h#
